,SRS011061,SRS011134,SRS012902,SRS054956
Bacteroides_ovatus_ATCC_8483_isocapr,-12.440900000000001,-2.328162,-26.900787199999996,-55.025534799999996
Bacteroides_ovatus_ATCC_8483_isoval,-6.2204500000000005,-1.164081,-13.450393599999998,-27.512767399999998
Bacteroides_ovatus_ATCC_8483_k,0.00024286562215888503,4.54493254199193e-05,0.00052514499914731,0.0010741835995649333
Bacteroides_ovatus_ATCC_8483_lac_D,-12.440900000000001,-2.328162,-26.900787199999996,-55.025534799999996
Bacteroides_ovatus_ATCC_8483_leu_L,-12.427256687015001,-2.3256088211427,-26.871286451717115,-54.96519104726158
Bacteroides_ovatus_ATCC_8483_lys_L,-12.4296211422645,-2.32605129997161,-26.876399080828413,-54.97564892527799
Bacteroides_ovatus_ATCC_8483_meoh,-1.0,-0.32829782489818177,-1.0,-1.0
Bacteroides_ovatus_ATCC_8483_met_L,-12.440900000000001,-2.328162,-26.900787199999996,-50.76339455003622
Bacteroides_ovatus_ATCC_8483_mg2,0.00024286562215888503,4.54493254199193e-05,0.00052514499914731,0.0010741835995649333
Bacteroides_ovatus_ATCC_8483_mn2,0.00024286562215888503,4.54493254199193e-05,0.00052514499914731,0.0010741835995649333
Bacteroides_ovatus_ATCC_8483_nac,-4.389426188875772,-0.9391883501996525,-8.96847644755043,-16.535639401977168
Bacteroides_ovatus_ATCC_8483_nh4,-12.440900000000001,-2.328162,-26.900787199999996,-55.025534799999996
Bacteroides_ovatus_ATCC_8483_ocdca,-12.437281191008,-2.32748478423744,-26.89296229901926,-55.00952897243737
Bacteroides_ovatus_ATCC_8483_pac,-12.440900000000001,-2.328162,-26.900787199999996,-55.025534799999996
Bacteroides_ovatus_ATCC_8483_phe_L,-11.030208261743079,-2.1365477673661992,-23.482646237095867,-34.35748771351579
Bacteroides_ovatus_ATCC_8483_pi,0.036082926199833665,0.0067524775239076185,0.07802161573953725,0.15959314127538962
Bacteroides_ovatus_ATCC_8483_ppa,-12.440900000000001,-2.328162,-26.900787199999996,-55.025534799999996
Bacteroides_ovatus_ATCC_8483_ppi,-6.2024067325733485,-1.1607044235804054,-6.850847280313008,-7.023002320888189
Bacteroides_ovatus_ATCC_8483_pro_L,-12.4341996422825,-2.3269081101508498,-26.886299108533755,-54.99589942259509
Bacteroides_ovatus_ATCC_8483_ser_L,-12.440900000000001,-2.328162,-26.900787199999996,-55.025534799999996
Bacteroides_ovatus_ATCC_8483_so4,-12.440900000000001,-2.328162,-18.99947485500085,-18.998925816400437
Bacteroides_ovatus_ATCC_8483_succ,-12.440900000000001,-2.328162,-26.900787199999996,-55.025534799999996
Bacteroides_ovatus_ATCC_8483_taur,-12.440900000000001,-2.328162,-20.0,-20.0
Bacteroides_ovatus_ATCC_8483_thr_L,-12.433228630037501,-2.32672639710675,-26.884199502092795,-54.991604679603945
Bacteroides_ovatus_ATCC_8483_thymd,-12.44053464186925,-2.3280936277024646,-26.8999971911319,-55.02391883760676
Bacteroides_ovatus_ATCC_8483_trp_L,-12.440900000000001,-2.328162,-17.240654471407307,-29.212189160835294
Bacteroides_ovatus_ATCC_8483_ttdca,-12.435622570219998,-2.3271743936795994,-16.089137592968033,-20.994200217182275
Bacteroides_ovatus_ATCC_8483_urea,-12.437281191008001,-2.32748478423744,-26.89296229901926,-53.3671946989045
Bacteroides_ovatus_ATCC_8483_uri,-12.440900000000001,-2.328162,-26.900787199999996,-55.025534799999996
Bacteroides_ovatus_ATCC_8483_val_L,-12.427612534077701,-2.325675413560386,-26.8720558949334,-54.96676494263346
Bacteroides_ovatus_ATCC_8483_zn2,0.00024286562215888503,4.54493254199193e-05,0.00052514499914731,0.0010741835995649333
Bacteroides_sp_2_1_33B_2hyoxplac,-0.0009253538361087502,-0.0032476628176250004,0.0,-0.00011323634795999999
Bacteroides_sp_2_1_33B_C02528,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_ac,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_acmana,-6.284687365664132,-4.2760443538647355,0.0,-1.5682262950963455
Bacteroides_sp_2_1_33B_adn,-10.246785812171945,-6.735738062005335,0.0,-2.6153895284285817
Bacteroides_sp_2_1_33B_arg_L,-7.24533169563872,-4.7624459883944725,0.0,-1.859296310913454
Bacteroides_sp_2_1_33B_asn_L,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_ca2,0.00022419402707632788,0.00014364733280190282,0.0,5.7996659616813717e-05
Bacteroides_sp_2_1_33B_cholate,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_cl,0.00022419402707632788,0.00014364733280190282,0.0,5.7996659616813717e-05
Bacteroides_sp_2_1_33B_co2,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_cobalt2,0.00022419402707632788,0.00014364733280190282,0.0,5.7996659616813717e-05
Bacteroides_sp_2_1_33B_cu2,0.00022419402707632788,0.00014364733280190282,0.0,5.7996659616813717e-05
Bacteroides_sp_2_1_33B_cytd,-11.47402780937665,-7.351727933191879,0.0,-2.968211481689988
Bacteroides_sp_2_1_33B_dad_2,-11.46439629256605,-7.345556753171072,0.0,-2.9657199086122343
Bacteroides_sp_2_1_33B_dcyt,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_ddca,-2.295085952161511,-1.4705252404733986,0.0,-0.5937148303845082
Bacteroides_sp_2_1_33B_fe2,0.00022419402707632788,0.00014364733280190282,0.0,5.7996659616813717e-05
Bacteroides_sp_2_1_33B_for,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_fum,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_gly,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_h2,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_h2o,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_h,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_hdca,-11.475429760807552,-7.3526262023669835,0.0,-2.968574151922543
Bacteroides_sp_2_1_33B_ins,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_isobut,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_isocapr,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_isoval,-5.7422196,-3.6791994000000003,0.0,-1.4854524
Bacteroides_sp_2_1_33B_k,0.00022419402707632788,0.00014364733280190282,0.0,5.7996659616813717e-05
Bacteroides_sp_2_1_33B_lac_D,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_leu_L,-11.471844789751321,-7.350329211955981,0.0,-2.96764675725108
Bacteroides_sp_2_1_33B_lys_L,-11.472207525763453,-7.350561626982079,0.0,-2.967740593279188
Bacteroides_sp_2_1_33B_met_L,-0.0894828272034559,-0.0932613556188724,0.0,-0.0972793169436012
Bacteroides_sp_2_1_33B_mg2,0.00022419402707632788,0.00014364733280190282,0.0,5.7996659616813717e-05
Bacteroides_sp_2_1_33B_mn2,0.00022419402707632788,0.00014364733280190282,0.0,5.7996659616813717e-05
Bacteroides_sp_2_1_33B_nac,-5.995592808485231,-3.931981382596353,0.0,-1.3383803089864983
Bacteroides_sp_2_1_33B_nh4,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_ocdca,-11.475429760807554,-7.3526262023669915,0.0,-2.9685741519225424
Bacteroides_sp_2_1_33B_orn,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_pi,0.033608112605950424,0.021533650112398384,0.0,0.008694068671640572
Bacteroides_sp_2_1_33B_ppa,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_ppi,-5.725413863123323,-3.6684314981536246,0.0,-1.4811049309172766
Bacteroides_sp_2_1_33B_pro_L,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_ser_L,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_so4,0.00022419402707632788,0.00014364733280190282,0.0,5.7996659616813717e-05
Bacteroides_sp_2_1_33B_succ,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_taur,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_thr_L,-11.469593345837236,-7.348886649380031,0.0,-2.9670643321613728
Bacteroides_sp_2_1_33B_thymd,-11.484101930731795,-7.3581827022232416,0.0,-2.970817551953286
Bacteroides_sp_2_1_33B_ttdca,-11.475429760807552,-7.3526262023669915,0.0,-2.968574151922543
Bacteroides_sp_2_1_33B_urea,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_uri,-11.4844392,-7.358398800000001,0.0,-2.9709048
Bacteroides_sp_2_1_33B_val_L,-11.472173279165759,-7.350539684236858,0.0,-2.9677317340410747
Bacteroides_sp_2_1_33B_zn2,0.00022419402707632788,0.00014364733280190282,0.0,5.7996659616813717e-05
Bacteroides_caccae_ATCC_43185_cobalt2,0.0,0.0007020616484214393,0.0,5.9569065619687804e-06
Bacteroides_caccae_ATCC_43185_ser_L,0.0,-35.963421600000004,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_nac,0.0,-29.871449951107273,0.0,-0.30467164623212856
Bacteroides_caccae_ATCC_43185_ppa,0.0,-35.963421600000004,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_sT_antigen,0.0,-1.0,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_mg2,0.0,0.0007020616484214393,0.0,5.9569065619687804e-06
Bacteroides_caccae_ATCC_43185_ocdca,0.0,-35.95296055992502,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_cu2,0.0,0.0007020616484214393,0.0,5.9569065619687804e-06
Bacteroides_caccae_ATCC_43185_core2,0.0,-1.0,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_4abut,0.0,-35.963421600000004,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_glcur,0.0,-7.0,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_asn_L,0.0,-35.963421600000004,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_acgalidour,0.0,-1.0,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_pro_L,0.0,-35.94405260021178,0.0,-0.30498085642391
Bacteroides_caccae_ATCC_43185_acgam,0.0,-35.963421600000004,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_dcyt,0.0,-35.963421600000004,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_gsn,0.0,-22.96347116184724,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_meoh,0.0,-1.0,0.0,-0.0707651939176388
Bacteroides_caccae_ATCC_43185_isocapr,0.0,-35.963421600000004,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_dad_2,0.0,-28.571247230037553,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_T_antigen,0.0,-3.0,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_cspg_c_rest,0.0,-1.0,0.0,-0.2788589
Bacteroides_caccae_ATCC_43185_nh4,0.0,-35.963421600000004,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_thymd,0.0,-35.96236544421617,0.0,-0.305136238648339
Bacteroides_caccae_ATCC_43185_acgalidour2s,0.0,-1.0,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_cspg_b_degr,0.0,-1.0,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_lys_L,0.0,-35.93081734179455,0.0,-0.304868556887406
Bacteroides_caccae_ATCC_43185_cys_L,0.0,-35.954017273141865,0.0,-0.3050654054456356
Bacteroides_caccae_ATCC_43185_ttdca,0.0,-20.17074030953514,0.0,-0.30501575740615994
Bacteroides_caccae_ATCC_43185_mn2,0.0,0.0007020616484214393,0.0,5.9569065619687804e-06
Bacteroides_caccae_ATCC_43185_hdca,0.0,-35.952960559925,0.0,-0.305056439364224
Bacteroides_caccae_ATCC_43185_cspg_ab_rest,0.0,-2.0,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_cytd,0.0,-35.9339022840994,0.0,-0.30489473224266195
Bacteroides_caccae_ATCC_43185_adn,0.0,-35.963421600000004,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_for,0.0,-35.963421600000004,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_cl,0.0,0.0007020616484214393,0.0,5.9569065619687804e-06
Bacteroides_caccae_ATCC_43185_strch2,0.0,-8.990855400000001,0.0,-0.0762863
Bacteroides_caccae_ATCC_43185_Ser_Thr,0.0,-9.0,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_thr_L,0.0,-35.9412456551559,0.0,-0.30495703984105
Bacteroides_caccae_ATCC_43185_fe2,0.0,0.0007020616484214393,0.0,5.9569065619687804e-06
Bacteroides_caccae_ATCC_43185_succ,0.0,-35.963421600000004,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_cspg_c_degr,0.0,-2.0,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_ppi,0.0,-6.9390757525916005,0.0,-0.1521300422712537
Bacteroides_caccae_ATCC_43185_2obut,0.0,-35.963421600000004,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_zn2,0.0,0.0007020616484214393,0.0,5.9569065619687804e-06
Bacteroides_caccae_ATCC_43185_ca2,0.0,0.0007020616484214393,0.0,5.9569065619687804e-06
Bacteroides_caccae_ATCC_43185_ha_pre1,0.0,-1.0,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_acgal,0.0,-17.0,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_ins,0.0,-16.1894920530219,0.0,-0.15443838550762004
Bacteroides_caccae_ATCC_43185_pi,0.0,0.10430639965625581,0.0,0.0008850269459463184
Bacteroides_caccae_ATCC_43185_lac_D,0.0,-35.963421600000004,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_idour,0.0,-1.0,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_co2,0.0,-35.963421600000004,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_ha_deg1,0.0,-1.0,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_fru,0.0,-35.963421600000004,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_leu_L,0.0,-35.88557168915274,0.0,-0.30448465310099565
Bacteroides_caccae_ATCC_43185_acgalglcur,0.0,-5.0,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_glc_D,0.0,-35.963421600000004,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_h2o,0.0,-35.963421600000004,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_ac,0.0,-35.963421600000004,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_h2,0.0,-35.963421600000004,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_isoval,0.0,-17.981710800000002,0.0,-0.1525726
Bacteroides_caccae_ATCC_43185_ala_L,0.0,-35.910616148430506,0.0,-0.304697152251388
Bacteroides_caccae_ATCC_43185_core6,0.0,-1.0,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_h,0.0,-35.963421600000004,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_malt,0.0,-9.016207022222222,0.0,-0.08459795555555555
Bacteroides_caccae_ATCC_43185_uri,0.0,-35.963421600000004,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_so4,0.0,-6.999297938351578,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_acnam,0.0,-3.0,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_h2s,0.0,-35.962719468138395,0.0,-0.3051392424976878
Bacteroides_caccae_ATCC_43185_core3,0.0,-1.0,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_k,0.0,0.0007020616484214393,0.0,5.9569065619687804e-06
Bacteroides_caccae_ATCC_43185_gal,0.0,-5.0,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_cspg_a_degr,0.0,-3.0,0.0,-0.3051452
Bacteroides_caccae_ATCC_43185_met_L,0.0,-35.94929252468403,0.0,-0.30502531653726783
Bacteroides_caccae_ATCC_43185_Tn_antigen,0.0,-9.0,0.0,-0.3051452
